metric_version,scope_type,scope_id,market_count,market_id,archetype,loan_symbol,loan_address,collateral_symbol,collateral_address,metric,unit_symbol,unit_address,unit_decimals,post_checkpoint,post_timestamp_utc,baseline_observation_count,baseline_sum_base_units,baseline_mean_base_units,baseline_mean_native,campaign_end_base_units,campaign_end_native,campaign_peak_base_units,campaign_peak_native,campaign_peak_timestamp_utc,post_value_base_units,post_value_native,campaign_end_uplift_base_units,campaign_end_uplift_native,post_uplift_base_units,post_uplift_native,primary_applicability,primary_retained_uplift,peak_applicability,peak_retained_uplift
v1.0,exact_asset_group,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,1,,,,,GLV [WBTC-USDC],0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,collateral_assets,GLV [WBTC-USDC],0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,18,p180,2026-08-17T13:00:00Z,56,0,0,0,231241944388215929821131,231241.94438821593,521788397154428074149396,521788.397154428074,2025-10-29T13:00:00Z,8086473520029098418581,8086.473520029098,231241944388215929821131,231241.94438821593,8086473520029098418581,8086.473520029098,applicable,0.034969752315,applicable,0.01549761084
v1.0,exact_asset_group,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,1,,,,,PT-USDe-11DEC2025,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,collateral_assets,PT-USDe-11DEC2025,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,18,p30,2026-03-20T13:00:00Z,56,0,0,0,23445943690329401,0.02344594369,103674603199313401874399,103674.603199313402,2025-10-03T13:00:00Z,23445943690329401,0.02344594369,23445943690329401,0.02344594369,23445943690329401,0.02344594369,applicable,1,applicable,0.000000226149
v1.0,exact_asset_group,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,1,,,,,PT-USDe-11DEC2025,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,collateral_assets,PT-USDe-11DEC2025,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,18,p90,2026-05-19T13:00:00Z,56,0,0,0,23445943690329401,0.02344594369,103674603199313401874399,103674.603199313402,2025-10-03T13:00:00Z,23445943690329401,0.02344594369,23445943690329401,0.02344594369,23445943690329401,0.02344594369,applicable,1,applicable,0.000000226149
v1.0,exact_asset_group,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,1,,,,,PT-USDe-11DEC2025,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,collateral_assets,PT-USDe-11DEC2025,0xf9921bc1837a97b8f853c83521122c3fbf3f365f,18,p180,2026-08-17T13:00:00Z,56,0,0,0,23445943690329401,0.02344594369,103674603199313401874399,103674.603199313402,2025-10-03T13:00:00Z,23445943690329401,0.02344594369,23445943690329401,0.02344594369,23445943690329401,0.02344594369,applicable,1,applicable,0.000000226149
v1.0,exact_asset_group,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,1,,,,,thBILL,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,collateral_assets,thBILL,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,6,p30,2026-03-20T13:00:00Z,56,3500000,62500,0.0625,8828013905024,8828013.905024,92712471252930,92712471.25293,2025-10-08T13:00:00Z,2292855383352,2292855.383352,8828013842524,8828013.842524,2292855320852,2292855.320852,applicable,0.259724934935,applicable,0.02473081875
v1.0,exact_asset_group,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,1,,,,,thBILL,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,collateral_assets,thBILL,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,6,p90,2026-05-19T13:00:00Z,56,3500000,62500,0.0625,8828013905024,8828013.905024,92712471252930,92712471.25293,2025-10-08T13:00:00Z,286173486103,286173.486103,8828013842524,8828013.842524,286173423603,286173.423603,applicable,0.032416512786,applicable,0.003086676689
v1.0,exact_asset_group,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,1,,,,,thBILL,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,collateral_assets,thBILL,0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a,6,p180,2026-08-17T13:00:00Z,56,3500000,62500,0.0625,8828013905024,8828013.905024,92712471252930,92712471.25293,2025-10-08T13:00:00Z,24018179694,24018.179694,8828013842524,8828013.842524,24018117194,24018.117194,applicable,0.002720670541,applicable,0.000259060263
v1.0,fixed_program,45_markets,45,,,,,,,active_borrowers,wallets,,,p30,2026-03-20T13:00:00Z,56,1082,19.321428571429,19.321428571429,765,765,3132,3132,2025-11-05T13:00:00Z,578,578,745.678571428571,745.678571428571,558.678571428571,558.678571428571,applicable,0.74922170602,applicable,0.179484825885
v1.0,fixed_program,45_markets,45,,,,,,,active_borrowers,wallets,,,p90,2026-05-19T13:00:00Z,56,1082,19.321428571429,19.321428571429,765,765,3132,3132,2025-11-05T13:00:00Z,608,608,745.678571428571,745.678571428571,588.678571428571,588.678571428571,applicable,0.789453517889,applicable,0.189122827147
v1.0,fixed_program,45_markets,45,,,,,,,active_borrowers,wallets,,,p180,2026-08-17T13:00:00Z,56,1082,19.321428571429,19.321428571429,765,765,3132,3132,2025-11-05T13:00:00Z,495,495,745.678571428571,745.678571428571,475.678571428571,475.678571428571,applicable,0.637913693185,applicable,0.15281968906
v1.0,fixed_program,45_markets,45,,,,,,,active_borrowers_shares_only,wallets,,,p30,2026-03-20T13:00:00Z,56,1291,23.053571428571,23.053571428571,1416,1416,3762,3762,2025-11-05T13:00:00Z,1301,1301,1392.946428571429,1392.946428571429,1277.946428571429,1277.946428571429,applicable,0.917441189667,applicable,0.341793190404
v1.0,fixed_program,45_markets,45,,,,,,,active_borrowers_shares_only,wallets,,,p90,2026-05-19T13:00:00Z,56,1291,23.053571428571,23.053571428571,1416,1416,3762,3762,2025-11-05T13:00:00Z,1348,1348,1392.946428571429,1392.946428571429,1324.946428571429,1324.946428571429,applicable,0.951182616499,applicable,0.354363576447
v1.0,fixed_program,45_markets,45,,,,,,,active_borrowers_shares_only,wallets,,,p180,2026-08-17T13:00:00Z,56,1291,23.053571428571,23.053571428571,1416,1416,3762,3762,2025-11-05T13:00:00Z,1172,1172,1392.946428571429,1392.946428571429,1148.946428571429,1148.946428571429,applicable,0.824831741555,applicable,0.307291492542
