metric_version,target_timestamp_utc,boundary_block,phase_role,population_type,population_id,market_count,metric,value_base_units,value_native,unit_symbol,unit_address
v1.0,2025-12-24T13:00:00Z,414015132,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,5559790298381,5559790.298381,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-24T13:00:00Z,414015132,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,5830061329385,5830061.329385,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-24T13:00:00Z,414015132,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,1000000,1,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-24T13:00:00Z,414015132,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,3499228,3.499228,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,80643983995232,80643983.995232,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,97957760746323,97957760.746323,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,1801422483184,1801422.483184,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,4166664442669,4166664.442669,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,720,720,wallets,
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1353,1353,wallets,
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10693483871,10693.483871,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,5560371266177,5560371.266177,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,5830059645707,5830059.645707,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,1000000,1,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-25T13:00:00Z,414361559,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,3499228,3.499228,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,83520858336367,83520858.336367,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,97888501064047,97888501.064047,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,2390992969393,2390992.969393,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,5761794864594,5761794.864594,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,721,721,wallets,
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1357,1357,wallets,
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10694258623,10694.258623,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,6075023556122,6075023.556122,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,6330059645707,6330059.645707,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,1000000,1,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-26T13:00:00Z,414706793,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,3499228,3.499228,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,87888645190700,87888645.1907,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,98891342490105,98891342.490105,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,2376208183144,2376208.183144,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,5990340520222,5990340.520222,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,725,725,wallets,
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1361,1361,wallets,
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10695144309,10695.144309,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,6075721701465,6075721.701465,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,6330059645707,6330059.645707,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,1002155,1.002155,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-27T13:00:00Z,415052366,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,3499228,3.499228,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,89020845067088,89020845.067088,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,100175912199343,100175912.199343,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,2212747970178,2212747.970178,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,6663464664319,6663464.664319,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,734,734,wallets,
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1370,1370,wallets,
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10695737169,10695.737169,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,6076391656821,6076391.656821,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,6330059645707,6330059.645707,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,1002278,1.002278,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-28T13:00:00Z,415397493,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,3499228,3.499228,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,90236038788058,90236038.788058,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,101222425423766,101222425.423766,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,2144477579086,2144477.579086,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,8781140374413,8781140.374413,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,737,737,wallets,
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1373,1373,wallets,
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10696875669,10696.875669,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,6077083378547,6077083.378547,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,6330059605348,6330059.605348,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,1002278,1.002278,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-29T13:00:00Z,415743326,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,3499228,3.499228,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,90969150979656,90969150.979656,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,119354881155022,119354881.155022,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,2608742209512,2608742.209512,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,30712529183806,30712529.183806,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,740,740,wallets,
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1375,1375,wallets,
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10697501661,10697.501661,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,6077659918832,6077659.918832,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,6330059605348,6330059.605348,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,6002556,6.002556,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-30T13:00:00Z,416089262,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,8949172,8.949172,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,98147352117677,98147352.117677,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,120769164245470,120769164.24547,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,7398343710413,7398343.710413,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,46278796156759,46278796.156759,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,766,766,wallets,
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1401,1401,wallets,
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10698417165,10698.417165,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,10398710772912,10398710.772912,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,10616860584597,10616860.584597,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,49395396301,49395.396301,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-12-31T13:00:00Z,416435358,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,49623447487,49623.447487,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,118110617110935,118110617.110935,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,132335185305150,132335185.30515,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,8231127085068,8231127.085068,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,47758001160559,47758001.160559,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,768,768,wallets,
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1403,1403,wallets,
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10699350048,10699.350048,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,28690472470599,28690472.470599,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,28824173327728,28824173.327728,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,49422087422,49422.087422,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-01T13:00:00Z,416781177,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,49649614045,49649.614045,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,122921888279146,122921888.279146,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,141205795440237,141205795.440237,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,11061238873083,11061238.873083,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,47719742360951,47719742.360951,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,777,777,wallets,
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1412,1412,wallets,
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10696601068,10696.601068,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,6972077605633038645,6.972077605633,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,32803362049987,32803362.049987,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,32864198011152,32864198.011152,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,340635684176,340635.684176,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-02T13:00:00Z,417126867,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,331738648570,331738.64857,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,128354526801281,128354526.801281,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,142285558837578,142285558.837578,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,15435120189987,15435120.189987,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,45180810759259,45180810.759259,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,789,789,wallets,
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,1425,1425,wallets,
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,10694164805,10694.164805,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,7450815127591038644,7.450815127591,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,43224157672825,43224157.672825,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,43081348805742,43081348.805742,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,340635684176,340635.684176,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2026-01-03T13:00:00Z,417472637,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,331738648570,331738.64857,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2026-01-04T13:00:00Z,417818344,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,129240550379980,129240550.37998,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-04T13:00:00Z,417818344,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,143104858262927,143104858.262927,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2026-01-04T13:00:00Z,417818344,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,20497944050749,20497944.050749,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
